#{"t_start": 1746049844.944246, "env_id": "None"}
r,l,t
1.0,3,768.825856
1.0,2,768.842259
1.0,3,768.859464
1.0,3,768.881076
1.0,2,768.897201
1.0,2,768.907591
1.0,1,768.921702
1.0,1,768.930783
1.0,7,768.980598
1.0,2,769.005955
-1.0,2,769.024082
1.0,2,769.078406
-1.0,1,769.094084
1.0,1,769.103693
-1.0,2,769.129619
-0.5,10,769.191718
1.0,1,769.202016
1.0,4,769.235201
1.0,2,769.250493
-0.5,10,769.290898
1.0,1,769.300971
-1.0,1,769.309372
1.0,1,769.317224
1.0,2,769.332989
1.0,2,769.348784
1.0,6,769.385238
1.0,7,769.439313
1.0,1,769.447247
-1.0,2,769.462418
1.0,1,769.476421
1.0,5,769.503028
1.0,1,769.511257
1.0,6,769.541448
1.0,1,769.555512
1.0,1,769.563968
1.0,3,769.581228
1.0,1,769.595391
-1.0,7,769.637403
-1.0,5,769.674886
1.0,1,769.682271
1.0,2,769.698246
1.0,9,769.7515
1.0,8,769.796635
1.0,1,769.805299
1.0,4,769.83082
-0.5,10,769.888678
-1.0,7,769.936567
1.0,1,769.945064
1.0,1,769.953444
-1.0,1,769.961306
-1.0,1,769.970133
-1.0,2,769.991695
1.0,6,770.018667
1.0,1,770.028898
1.0,1,770.03825
1.0,4,770.06885
1.0,4,770.101308
-1.0,1,770.11207
1.0,6,770.158239
-1.0,1,770.167889
-1.0,2,770.185222
-1.0,2,770.201541
-1.0,4,770.226092
1.0,3,770.237009
1.0,3,773.545798
1.0,6,773.593301
1.0,1,773.602785
1.0,3,773.616627
-1.0,1,773.630944
1.0,1,773.646144
-0.5,10,773.709309
1.0,5,773.729336
1.0,1,773.737743
1.0,4,773.75529
1.0,8,773.820787
1.0,1,773.835971
1.0,6,773.882146
1.0,5,773.929875
-1.0,4,773.961375
1.0,1,773.974941
-1.0,3,774.008119
1.0,1,774.017883
1.0,3,774.04548
1.0,1,774.054816
1.0,1,774.064106
1.0,2,774.081863
1.0,5,774.11384
1.0,1,774.121372
1.0,1,774.129716
1.0,8,774.18611
1.0,4,774.210438
1.0,1,774.218353
1.0,1,774.22706
1.0,1,774.234602
-1.0,1,774.242354
1.0,2,774.257918
-1.0,1,774.265934
1.0,4,774.283919
1.0,4,774.314106
1.0,7,774.359902
1.0,1,774.368361
1.0,1,774.376651
1.0,3,774.393224
1.0,1,774.40068
1.0,8,774.444095
1.0,4,774.469701
1.0,5,774.501077
1.0,4,774.53514
-1.0,4,774.558552
-1.0,1,774.566048
1.0,1,774.57478
-1.0,1,774.58268
1.0,2,774.598531
1.0,7,774.640533
1.0,2,774.656255
1.0,1,774.663979
1.0,2,774.673229
-1.0,4,774.697432
1.0,6,774.733298
-1.0,1,774.740354
1.0,5,774.773099
1.0,2,774.790609
1.0,1,774.801563
1.0,5,774.840528
1.0,7,774.900202
1.0,7,774.934343
-1.0,1,774.947731
1.0,3,774.958637
1.0,3,774.980675
1.0,4,775.005803
1.0,5,775.025315
1.0,4,775.055512
1.0,4,775.079118
1.0,3,775.101392
1.0,1,775.109187
1.0,8,775.151002
1.0,3,775.173594
1.0,1,775.181114
1.0,10,775.250964
1.0,6,775.284289
1.0,3,775.307849
1.0,1,775.317054
-1.0,2,775.326128
-0.5,10,775.384239
-1.0,1,775.392837
1.0,4,775.435357
1.0,1,775.447937
1.0,3,775.47528
1.0,1,775.483649
1.0,3,775.502592
1.0,1,775.510709
1.0,6,775.537524
1.0,2,775.547309
1.0,2,775.562753
1.0,6,775.595973
1.0,8,775.648542
1.0,4,775.667274
1.0,1,775.677165
1.0,1,775.685539
1.0,1,775.693744
1.0,4,775.717315
1.0,3,775.727387
1.0,2,775.744745
-1.0,1,775.753483
1.0,9,775.80137
1.0,3,775.822144
-1.0,1,775.830142
1.0,1,775.837863
-1.0,4,775.868419
1.0,3,775.88529
1.0,3,775.903373
1.0,2,775.92208
1.0,4,775.941108
1.0,1,775.955199
1.0,3,775.977707
1.0,3,776.008579
1.0,3,776.020522
1.0,9,776.077591
1.0,5,776.115936
-1.0,1,776.129201
1.0,1,776.136465
1.0,1,776.14353
-1.0,3,776.159702
1.0,1,776.174113
1.0,5,776.199091
1.0,2,776.208158
1.0,1,776.221508
1.0,1,776.229303
1.0,1,776.2371
1.0,8,776.292692
-1.0,7,776.322047
1.0,1,776.32935
1.0,5,776.361727
1.0,1,776.370273
1.0,3,776.395996
1.0,3,776.419372
1.0,3,776.436245
-1.0,2,776.451153
1.0,7,776.498019
1.0,9,776.555538
1.0,1,776.563269
-1.0,10,776.630519
-1.0,3,776.653586
-1.0,1,776.661568
-1.0,5,776.675115
1.0,5,776.70138
1.0,2,776.717442
1.0,2,776.733477
-1.0,1,776.74106
-0.5,10,776.810238
1.0,1,776.818796
-1.0,1,776.826826
1.0,3,776.850198
1.0,1,776.857826
1.0,1,776.865119
1.0,2,776.879609
1.0,6,776.927357
1.0,9,776.980882
1.0,1,776.988719
1.0,2,777.004789
1.0,7,777.049547
1.0,1,777.056784
1.0,4,777.075048
1.0,2,777.084798
1.0,6,777.118295
1.0,1,777.126021
1.0,5,777.151774
-1.0,6,777.197645
-0.5,10,777.247493
1.0,7,777.30143
1.0,3,777.319406
1.0,7,777.360457
1.0,1,777.36787
1.0,2,777.3836
1.0,1,777.391561
1.0,6,777.424538
1.0,3,777.443724
1.0,1,777.451658
-1.0,1,777.459202
1.0,1,777.466223
1.0,2,777.480823
1.0,6,777.527188
1.0,6,777.554341
1.0,1,777.561831
1.0,7,777.603756
1.0,2,777.619028
1.0,4,777.637301
1.0,2,777.654397
1.0,1,777.661994
-1.0,4,777.693093
1.0,1,777.704703
1.0,1,777.713312
1.0,6,777.741244
1.0,8,777.80192
-1.0,2,777.817513
-1.0,1,777.825505
-1.0,1,777.833517
1.0,3,777.856089
1.0,1,777.863216
1.0,1,777.870765
1.0,4,777.887599
1.0,4,777.918576
1.0,3,777.928444
1.0,6,777.968527
-1.0,1,777.97645
1.0,1,777.983973
-0.5,10,778.067842
1.0,1,778.075584
1.0,5,778.108344
-1.0,1,778.116273
1.0,3,778.139581
1.0,1,778.14775
1.0,8,778.208225
1.0,5,778.250544
1.0,5,778.284161
-1.0,3,778.30902
1.0,2,778.324329
1.0,4,778.336288
1.0,9,778.385408
1.0,1,778.394334
1.0,4,778.417679
1.0,1,778.425077
-0.5,10,778.488877
1.0,3,778.506473
1.0,6,778.532186
-1.0,1,778.540167
1.0,7,778.587504
1.0,4,778.600112
1.0,3,778.61726
1.0,1,778.624999
1.0,3,778.649285
1.0,4,778.667217
1.0,5,778.686979
1.0,2,778.696459
1.0,4,778.727017
-0.5,10,778.780032
-1.0,1,778.789254
-1.0,4,778.807144
-1.0,6,778.846578
1.0,2,778.862463
1.0,5,778.88931
1.0,1,778.897658
1.0,1,778.905672
1.0,7,778.94287
1.0,3,778.967046
1.0,4,778.986513
1.0,3,779.011511
1.0,5,779.048527
1.0,1,779.056331
1.0,1,779.063878
-1.0,4,779.089633
-1.0,1,779.098059
1.0,1,779.107635
1.0,2,779.117429
1.0,2,779.12714
-1.0,1,779.135576
1.0,1,779.14394
1.0,1,779.153266
1.0,6,779.181874
1.0,7,779.225796
-1.0,1,779.233634
1.0,3,779.252113
1.0,1,779.260139
-1.0,1,779.269101
1.0,5,779.302889
1.0,7,779.353312
1.0,5,779.385077
1.0,5,779.424985
1.0,1,779.432644
1.0,4,779.461754
1.0,7,779.512795
1.0,2,779.527952
1.0,8,779.573097
1.0,4,779.598422
1.0,2,779.618288
1.0,3,779.642318
-1.0,1,779.650937
1.0,7,779.697017
1.0,1,779.705476
1.0,4,779.723792
1.0,1,779.731471
1.0,1,779.73866
1.0,8,779.774334
1.0,2,779.784221
1.0,1,779.792718
1.0,2,779.80254
1.0,2,779.818195
1.0,2,779.835257
1.0,1,779.843456
-1.0,1,779.852426
1.0,10,779.908932
1.0,4,779.922811
1.0,1,779.931927
1.0,5,779.951244
-1.0,1,779.960564
1.0,1,779.968694
-0.5,10,780.019797
1.0,7,780.067808
-1.0,2,780.076494
1.0,1,780.084389
1.0,2,780.099447
-1.0,1,780.107507
-1.0,1,780.115103
1.0,2,780.129737
-1.0,1,780.137065
-1.0,1,780.144142
1.0,3,780.160645
1.0,5,780.20448
-1.0,1,780.212705
1.0,6,780.258883
-0.5,10,780.317405
1.0,4,780.343819
1.0,1,780.357487
1.0,1,780.370733
1.0,2,780.383393
1.0,5,780.442744
-1.0,1,780.452659
-1.0,6,780.497554
1.0,4,780.530007
1.0,2,780.549496
1.0,1,780.55868
1.0,2,780.57839
1.0,7,780.626141
1.0,5,780.649586
1.0,5,780.67981
1.0,3,780.699553
1.0,5,780.735325
1.0,1,780.744713
1.0,5,780.773569
1.0,3,780.796959
1.0,2,780.826561
-1.0,5,780.857683
1.0,5,780.900315
1.0,5,780.949513
1.0,1,780.960674
-1.0,3,780.989017
-1.0,2,781.002961
1.0,1,781.013684
1.0,1,781.024079
1.0,10,781.09238
-1.0,1,781.102128
1.0,1,781.113822
1.0,5,781.144133
-0.5,10,781.201269
1.0,9,781.268193
1.0,1,781.276411
1.0,5,781.297144
1.0,2,781.307841
1.0,1,781.315749
-1.0,1,781.327962
1.0,1,781.336993
-1.0,3,781.358543
1.0,3,781.389534
-1.0,2,781.410124
-1.0,5,781.443407
-1.0,3,781.468661
1.0,1,781.477773
1.0,4,781.516557
1.0,1,781.525003
1.0,1,781.534939
1.0,3,781.553524
1.0,1,781.562905
-1.0,1,781.571865
1.0,2,781.589631
1.0,3,781.610184
1.0,8,781.677419
1.0,5,781.72083
1.0,6,781.788648
1.0,5,781.844912
-1.0,1,781.862298
1.0,1,781.872388
1.0,1,781.890198
-1.0,1,781.906319
1.0,2,781.927144
-1.0,2,781.947625
1.0,1,781.964726
-1.0,3,782.005964
1.0,2,782.026896
-1.0,1,782.03756
1.0,6,782.100377
1.0,1,782.11074
1.0,5,782.143713
-0.5,10,782.230796
-1.0,3,782.25903
1.0,1,782.274053
-1.0,2,782.289894
1.0,8,782.354746
1.0,4,782.396043
-0.5,10,782.482442
1.0,5,782.507077
1.0,5,782.53849
1.0,1,782.547004
1.0,4,782.57806
-0.5,10,782.656444
1.0,1,782.669874
1.0,3,782.710253
1.0,4,782.737296
1.0,2,782.758312
1.0,1,782.76845
1.0,1,782.778236
1.0,1,782.788032
1.0,3,782.811339
1.0,4,782.846013
1.0,3,782.891673
1.0,7,782.96998
1.0,1,782.982993
1.0,10,783.080804
-1.0,3,783.112092
1.0,3,783.129573
1.0,6,783.185111
1.0,3,783.207666
-1.0,2,783.2297
1.0,4,783.260553
-1.0,2,783.278885
1.0,2,783.297824
1.0,4,783.585206
1.0,1,783.595159
1.0,2,783.615343
1.0,1,783.625031
1.0,5,783.659231
-1.0,1,783.670873
1.0,6,783.71631
1.0,2,783.739595
-1.0,1,783.748952
1.0,4,783.796876
1.0,3,783.822352
1.0,4,783.85726
1.0,9,783.946951
1.0,1,783.955835
1.0,4,783.99368
1.0,1,784.002966
1.0,5,784.037913
1.0,9,784.09762
1.0,1,784.105277
1.0,2,784.13114
1.0,5,784.173637
1.0,3,784.200304
1.0,3,784.211828
1.0,6,784.249714
1.0,8,784.309677
1.0,3,784.326812
1.0,2,784.345549
1.0,1,784.353799
-1.0,2,784.369892
-1.0,1,784.377391
1.0,4,784.402806
1.0,5,784.429598
1.0,1,784.437077
1.0,1,784.444641
1.0,6,784.470417
1.0,2,784.479878
1.0,3,784.502572
1.0,1,784.51052
1.0,4,784.540924
-1.0,4,784.558683
1.0,3,784.569946
-1.0,3,784.594331
1.0,1,784.601819
1.0,8,784.661059
1.0,1,784.668618
-1.0,7,784.71403
1.0,2,784.730787
1.0,4,784.762171
1.0,1,784.770065
1.0,1,784.777859
1.0,1,784.786472
1.0,8,784.828204
1.0,6,784.859516
-1.0,1,784.86665
-1.0,7,784.906591
1.0,3,784.92293
1.0,9,784.96012
1.0,2,784.975261
1.0,1,784.982618
1.0,6,785.016086
1.0,6,785.056565
-1.0,4,785.07461
1.0,5,785.094678
1.0,2,785.109977
1.0,2,785.118574
1.0,2,785.133496
1.0,10,785.190192
1.0,1,785.19766
1.0,1,785.205546
1.0,5,785.232457
1.0,1,785.240084
1.0,2,785.249418
1.0,3,785.265892
1.0,1,785.273588
1.0,6,785.312592
1.0,2,785.332022
1.0,7,785.366113
1.0,1,785.374535
-1.0,4,785.398327
1.0,2,785.40701
1.0,3,785.417103
1.0,4,785.448433
-1.0,1,785.456242
1.0,10,785.501045
1.0,1,785.509116
-1.0,4,785.533347
1.0,4,785.554907
1.0,4,785.586495
1.0,7,785.631056
-1.0,1,785.638764
1.0,8,785.695071
-1.0,6,785.729053
-1.0,4,785.759376
1.0,2,785.774024
-0.5,10,785.83586
1.0,1,785.844346
1.0,10,785.901074
1.0,2,785.91014
1.0,4,785.941081
1.0,3,785.950676
1.0,2,785.965972
1.0,4,785.99025
1.0,4,786.008084
1.0,2,786.024185
1.0,2,786.039337
1.0,3,786.057827
1.0,6,786.101593
1.0,2,786.117013
1.0,2,786.131846
1.0,1,786.139158
1.0,6,786.210416
1.0,2,786.225721
1.0,1,786.233256
1.0,3,786.255712
1.0,3,786.274044
1.0,6,786.301194
1.0,1,786.309056
1.0,7,786.361971
1.0,1,786.36961
1.0,1,786.377226
1.0,1,786.384736
-1.0,1,786.392513
1.0,1,786.400523
1.0,5,786.43255
1.0,3,786.461914
1.0,3,786.477944
1.0,1,786.48579
1.0,1,786.49421
1.0,8,786.54248
1.0,1,786.549953
1.0,2,786.559219
1.0,1,786.567084
1.0,1,786.575352
1.0,1,786.583189
1.0,1,786.591186
-0.5,10,786.647075
1.0,4,786.67758
1.0,1,786.684816
-1.0,2,786.699964
1.0,3,786.716898
1.0,9,786.778361
1.0,1,786.786298
1.0,3,786.810895
1.0,1,786.818438
1.0,1,786.826427
-0.5,10,786.875767
1.0,5,786.913609
1.0,1,786.9222
1.0,8,786.976684
-0.5,10,787.031861
1.0,1,787.040508
1.0,1,787.048641
1.0,1,787.055904
1.0,6,787.082357
-1.0,1,787.089952
1.0,6,787.135765
-1.0,2,787.145478
1.0,7,787.186194
-1.0,1,787.193796
1.0,2,787.203639
1.0,7,787.25626
1.0,3,787.280181
1.0,7,787.316463
1.0,1,787.323912
1.0,3,787.340115
1.0,2,787.349649
1.0,1,787.357628
1.0,1,787.365464
1.0,2,787.380453
1.0,1,787.388233
1.0,1,787.395932
1.0,2,787.407271
1.0,2,787.419003
1.0,1,787.428333
-1.0,1,787.438459
1.0,1,787.448981
-1.0,1,787.458051
-1.0,1,787.467036
-1.0,1,787.476139
-0.5,10,787.554609
1.0,2,787.574499
1.0,1,787.584013
1.0,2,787.596515
1.0,6,787.641987
1.0,3,787.666036
-0.5,10,787.732565
1.0,3,787.743347
1.0,1,787.75037
-1.0,1,787.758559
-1.0,3,787.782554
1.0,4,787.814114
-1.0,2,787.832156
1.0,4,787.865068
1.0,6,787.927047
1.0,8,787.99878
1.0,4,788.031071
1.0,4,788.062263
1.0,3,788.083326
1.0,6,788.125232
1.0,1,791.218291
1.0,1,791.228517
1.0,4,791.258944
-1.0,2,791.278417
1.0,1,791.287393
1.0,9,791.349818
1.0,3,791.377967
1.0,1,791.38794
1.0,4,791.418919
1.0,9,791.483702
1.0,3,791.500154
-1.0,1,791.508089
1.0,3,791.525359
1.0,1,791.532518
-1.0,7,791.566849
1.0,3,791.586809
1.0,5,791.635088
1.0,2,791.655613
1.0,4,791.686384
1.0,3,791.707767
1.0,3,791.724902
-1.0,1,791.735106
1.0,1,791.745788
1.0,1,791.756834
1.0,3,791.788354
-0.5,10,791.870865
1.0,4,791.91076
-1.0,1,791.920274
1.0,7,791.947199
-1.0,2,791.965875
1.0,1,791.974118
1.0,2,791.984346
1.0,5,792.017537
1.0,4,792.042481
1.0,2,792.058215
1.0,4,792.089039
1.0,1,792.096915
-1.0,1,792.104544
1.0,4,792.136041
1.0,5,792.168324
1.0,2,792.179193
1.0,7,792.238257
1.0,2,792.257697
1.0,7,792.30896
1.0,2,792.328403
1.0,1,792.338301
1.0,1,792.348494
1.0,1,792.358362
1.0,1,792.367887
1.0,5,792.409642
1.0,3,792.434195
1.0,1,792.443922
-1.0,1,792.454175
1.0,1,792.465504
1.0,3,792.487448
1.0,8,792.559158
1.0,2,792.579347
1.0,1,792.590291
1.0,1,792.599791
1.0,1,792.611208
1.0,1,792.620107
1.0,1,792.628374
-1.0,1,792.635712
-1.0,1,792.642999
1.0,1,792.650654
1.0,1,792.657841
-1.0,4,792.676448
1.0,3,792.697574
1.0,2,792.713507
1.0,2,792.7301
1.0,3,792.74678
-0.5,10,792.802075
1.0,3,792.820296
1.0,1,792.827337
-1.0,2,792.836055
1.0,3,792.863963
1.0,1,792.87206
1.0,1,792.880089
1.0,1,792.888096
1.0,8,792.932882
1.0,5,792.970467
1.0,9,793.025779
1.0,3,793.04223
1.0,9,793.084757
1.0,5,793.116853
1.0,4,793.148847
1.0,2,793.164756
1.0,3,793.190956
1.0,2,793.200901
1.0,3,793.211639
1.0,1,793.219797
-1.0,1,793.228507
1.0,1,793.236307
1.0,6,793.27618
1.0,5,793.317494
1.0,5,793.35931
1.0,2,793.37738
1.0,2,793.395869
1.0,8,793.435171
1.0,4,793.454927
1.0,1,793.464036
1.0,1,793.471666
1.0,5,793.51004
1.0,7,793.563586
1.0,2,793.572334
1.0,1,793.580861
1.0,1,793.588638
-1.0,1,793.596914
1.0,5,793.635494
1.0,3,793.65876
-1.0,1,793.666096
1.0,4,793.690649
1.0,2,793.707191
1.0,5,793.746838
-1.0,1,793.754885
-1.0,2,793.763606
1.0,3,793.786896
1.0,5,793.819334
1.0,2,793.828578
-1.0,4,793.853091
1.0,1,793.8605
1.0,3,793.870337
1.0,4,793.898749
1.0,5,793.926304
1.0,3,793.952031
-1.0,1,793.96022
-1.0,4,793.993119
1.0,5,794.027481
1.0,3,794.052177
-1.0,6,794.09894
1.0,3,794.111648
-1.0,3,794.144568
-1.0,1,794.15559
1.0,4,794.190272
1.0,3,794.212146
1.0,1,794.221516
1.0,4,794.263214
1.0,4,794.29493
1.0,5,794.330243
-1.0,1,794.337781
1.0,10,794.381468
1.0,4,794.405125
1.0,5,794.437643
1.0,6,794.469759
1.0,2,794.485644
1.0,2,794.50196
-1.0,1,794.510246
1.0,1,794.51799
1.0,3,794.535074
-1.0,4,794.552951
1.0,6,794.578971
1.0,2,794.59381
1.0,7,794.640016
1.0,5,794.670462
1.0,4,794.701399
-1.0,7,794.744199
1.0,1,794.759133
1.0,3,794.776672
1.0,3,794.801799
1.0,5,794.831078
-1.0,1,794.841497
1.0,1,794.851068
-1.0,5,794.897011
1.0,1,794.907497
1.0,1,794.917082
-1.0,4,794.94821
1.0,1,794.958673
1.0,5,794.996334
1.0,3,795.009635
1.0,1,795.019225
1.0,2,795.030441
1.0,5,795.074593
-1.0,1,795.085526
1.0,3,795.115124
1.0,2,795.134444
1.0,4,795.166955
1.0,3,795.197297
1.0,1,795.208385
1.0,8,795.263368
-0.5,10,795.336465
1.0,1,795.346167
1.0,3,795.374648
1.0,6,795.416804
-1.0,1,795.424451
-1.0,1,795.431806
1.0,3,795.451198
1.0,4,795.473521
1.0,3,795.489939
-1.0,1,795.497277
1.0,4,795.521702
1.0,7,795.56751
1.0,7,795.608271
1.0,2,795.617568
-1.0,1,795.625374
1.0,3,795.640798
1.0,6,795.673414
1.0,4,795.695961
-1.0,1,795.702982
1.0,6,795.735359
1.0,2,795.750858
1.0,4,795.786012
-1.0,6,795.821903
-1.0,4,795.860462
1.0,8,795.928989
-1.0,1,795.940682
1.0,2,795.956202
1.0,6,796.0129
1.0,7,796.050929
-1.0,2,796.063478
1.0,2,796.074841
1.0,1,796.085099
1.0,1,796.09444
1.0,4,796.124558
-1.0,1,796.135015
1.0,1,796.144216
1.0,1,796.153714
1.0,2,796.173378
-1.0,6,796.225049
-1.0,2,796.245144
1.0,1,796.254972
1.0,5,796.296986
1.0,3,796.327045
1.0,4,796.36887
1.0,6,796.422168
1.0,2,796.441962
1.0,1,796.452914
1.0,1,796.46351
1.0,5,796.513714
1.0,4,796.546537
1.0,7,796.59928
1.0,3,796.622407
1.0,1,796.631777
1.0,4,796.671972
1.0,6,796.715145
1.0,4,796.739881
-1.0,4,796.784033
1.0,3,796.817431
1.0,1,796.828785
1.0,5,796.863884
1.0,6,796.907012
1.0,4,796.938637
1.0,6,796.997429
1.0,2,797.015225
-1.0,1,797.02655
1.0,1,797.03443
1.0,1,797.041604
1.0,3,797.065509
1.0,1,797.074074
1.0,5,797.108055
1.0,2,797.125486
1.0,2,797.140842
1.0,5,797.172156
-1.0,3,797.195359
-1.0,5,797.238107
1.0,6,797.271766
1.0,1,797.279063
-1.0,1,797.287185
1.0,2,797.296368
-1.0,3,797.312563
1.0,1,797.319746
1.0,2,797.335359
1.0,7,797.392927
1.0,2,797.409187
1.0,2,797.424478
1.0,8,797.466064
1.0,1,797.474838
1.0,6,797.529801
-1.0,2,797.54488
1.0,1,797.552807
1.0,3,797.577304
-1.0,2,797.592954
1.0,3,797.609946
1.0,3,797.636342
1.0,1,797.644457
1.0,2,797.660801
1.0,3,797.685409
-1.0,1,797.695807
1.0,1,797.705984
1.0,2,797.727655
1.0,1,797.737286
-1.0,1,797.746521
1.0,1,797.756387
1.0,1,797.765315
1.0,4,797.797878
1.0,4,797.829892
1.0,10,797.909531
1.0,7,797.95791
1.0,2,797.967417
-1.0,1,797.975432
1.0,1,797.983763
1.0,1,797.991583
1.0,6,798.026207
1.0,8,798.07479
1.0,1,798.084529
-1.0,1,798.092388
1.0,1,798.099524
-1.0,1,798.106459
1.0,2,798.115706
1.0,3,798.138399
1.0,4,798.170978
1.0,4,798.205096
1.0,2,798.225215
1.0,3,798.255994
1.0,1,798.265233
1.0,1,798.276475
-1.0,1,798.286877
1.0,7,798.358181
1.0,4,798.395144
1.0,1,798.403994
1.0,5,798.436461
1.0,5,798.46138
1.0,4,798.491276
1.0,1,798.499101
-1.0,1,798.507693
1.0,3,798.525735
1.0,1,798.532869
1.0,7,798.562242
1.0,1,798.572819
1.0,4,798.604545
-1.0,1,798.614051
1.0,1,798.623789
1.0,1,798.633901
1.0,1,798.643417
1.0,1,798.652903
1.0,2,798.672715
1.0,2,798.692215
1.0,1,798.701912
1.0,6,798.752306
1.0,1,798.761824
1.0,1,798.771147
1.0,4,798.794818
1.0,3,798.820868
1.0,3,798.832124
1.0,3,798.848876
-1.0,1,798.855982
1.0,1,798.863438
1.0,1,798.872383
-0.5,10,798.936808
1.0,4,798.967614
1.0,1,798.975426
1.0,3,798.9938
-0.5,10,799.043965
-1.0,1,799.056168
1.0,7,799.12828
-1.0,2,799.153818
1.0,1,799.16564
-1.0,1,799.17679
1.0,1,799.187585
1.0,1,799.198829
1.0,2,799.224571
-1.0,2,799.243926
1.0,2,799.263781
-1.0,3,799.27846
1.0,1,799.29052
-1.0,2,799.319384
1.0,4,799.374318
1.0,3,799.410301
-1.0,4,799.457102
1.0,2,799.483203
1.0,4,799.508185
1.0,6,799.566594
1.0,5,799.600213
1.0,4,799.624809
-1.0,4,799.665702
-1.0,1,799.675293
1.0,1,799.685655
-1.0,1,799.695487
1.0,1,799.70637
1.0,2,799.719305
1.0,2,799.738951
1.0,3,799.766436
1.0,9,799.818049
1.0,3,799.840729
1.0,3,799.869135
1.0,1,799.878626
1.0,3,799.90023
-1.0,1,799.910443
-1.0,3,799.946607
1.0,4,799.977202
-1.0,1,799.992811
1.0,3,800.029049
-1.0,1,800.038521
1.0,4,800.06105
1.0,1,800.070854
1.0,4,800.114475
-1.0,1,800.124207
-1.0,1,800.134352
1.0,2,800.145564
-1.0,2,800.170187
-1.0,1,800.179386
1.0,1,800.188984
1.0,3,800.22264
-1.0,1,800.233215
-1.0,7,800.273865
1.0,2,800.299089
1.0,9,800.379045
1.0,2,800.390093
1.0,10,800.461033
1.0,1,800.471416
-1.0,3,800.507145
-1.0,2,800.526247
1.0,2,800.545337
1.0,1,800.554487
-1.0,1,800.563189
-1.0,5,800.595008
1.0,1,800.602777
1.0,8,800.658577
-1.0,2,800.68039
-1.0,4,800.712771
1.0,6,800.756875
1.0,1,800.766504
1.0,1,800.776024
1.0,1,800.79276
1.0,3,800.817377
-1.0,7,800.866088
1.0,1,800.87521
-1.0,1,800.883362
1.0,8,800.935891
1.0,1,800.946128
1.0,3,800.97527
1.0,1,800.984892
1.0,4,801.009867
-1.0,1,801.019871
-1.0,1,801.02994
-0.5,10,801.098774
1.0,2,801.119165
-1.0,1,801.129531
1.0,5,801.171977
1.0,4,801.197244
1.0,1,801.207547
1.0,1,801.217283
1.0,1,801.227139
1.0,9,801.284508
1.0,4,801.3248
1.0,1,801.336451
1.0,2,801.356289
1.0,1,801.365339
1.0,3,801.385678
-1.0,2,801.403627
1.0,1,801.411944
1.0,1,801.42048
1.0,1,801.429569
-1.0,3,801.457877
1.0,9,801.501503
1.0,2,801.518204
1.0,1,801.526208
1.0,1,801.535082
1.0,7,801.595617
1.0,9,801.65002
1.0,3,801.675167
1.0,2,801.691568
1.0,1,801.699867
1.0,8,801.746031
1.0,1,801.754767
-0.5,10,801.804173
1.0,5,801.838041
1.0,4,801.867559
1.0,1,801.877944
1.0,3,801.909106
1.0,1,801.918329
1.0,1,801.928029
-1.0,1,801.93817
1.0,2,801.958392
1.0,5,802.008483
1.0,3,802.036592
-1.0,3,802.065485
1.0,2,802.084866
1.0,4,802.10784
1.0,1,802.117526
1.0,2,802.129543
-1.0,4,802.169986
1.0,1,802.179794
1.0,1,802.191811
1.0,6,802.258393
1.0,4,802.302763
1.0,1,802.313334
1.0,5,802.341264
1.0,7,802.405109
1.0,1,802.416173
1.0,8,802.471571
1.0,4,802.497629
1.0,1,802.506037
1.0,4,802.540705
1.0,2,802.550726
1.0,1,802.558912
1.0,1,802.567484
1.0,2,802.582877
1.0,2,802.592205
-1.0,5,802.625658
-1.0,2,802.642494
1.0,6,802.670073
-1.0,4,802.687736
1.0,6,802.714949
1.0,2,802.731757
-1.0,7,802.770972
1.0,1,802.780384
1.0,5,802.828861
1.0,8,802.905535
-1.0,2,802.924661
1.0,4,802.963302
1.0,5,803.002074
1.0,1,803.011214
1.0,4,803.047998
-0.5,10,803.128954
1.0,6,803.174729
1.0,1,803.182336
-1.0,1,803.190246
1.0,5,803.215241
1.0,7,803.269108
1.0,6,803.309631
-0.5,10,803.385564
-1.0,1,803.395225
1.0,1,803.404703
-1.0,8,803.484935
1.0,7,803.538442
1.0,8,803.581708
1.0,3,803.598936
1.0,1,803.606586
1.0,2,803.622133
1.0,5,803.660513
-1.0,1,803.66833
-1.0,1,803.675943
1.0,2,803.690194
-1.0,1,803.697705
-1.0,1,803.705481
1.0,3,803.729916
1.0,1,803.737348
1.0,1,803.744477
1.0,4,803.76846
1.0,1,803.775668
1.0,1,803.783585
1.0,3,803.801169
1.0,4,803.824739
1.0,1,803.832049
-1.0,2,803.847927
1.0,2,803.857136
1.0,1,803.864945
1.0,2,803.873532
1.0,5,803.904622
1.0,1,803.912992
1.0,1,803.920304
-1.0,2,803.936455
1.0,2,803.951901
1.0,9,804.006056
1.0,4,804.024389
1.0,6,804.063542
1.0,1,804.076395
-1.0,2,804.092904
1.0,1,804.100208
-0.5,10,804.152752
1.0,2,804.162843
1.0,1,804.17055
-0.5,10,804.225648
-1.0,3,804.239359
1.0,2,804.258833
-1.0,4,804.282319
1.0,3,804.307499
1.0,3,804.338446
1.0,2,804.355303
1.0,6,804.392374
-1.0,3,804.405774
-1.0,1,804.415146
1.0,2,804.430656
-1.0,1,804.438916
1.0,3,804.462882
1.0,5,804.49892
1.0,4,804.516169
1.0,3,804.532345
1.0,1,804.540357
1.0,5,804.579677
1.0,3,804.589657
